%time,field
1548122086862725973,0.0
1548122086910540103,0.0
1548122086958692073,0.0
1548122087006791114,0.0
1548122087054689884,0.0
1548122087102710962,0.0
1548122087150697946,0.0
1548122087199361085,0.0
1548122087247654914,0.0
1548122087343765020,0.0
1548122087391777038,0.0
1548122087439701080,0.0
1548122087487672090,0.0
1548122087535530090,0.0
1548122087583636999,0.0
1548122087631566047,0.0
1548122087679641008,0.0
1548122087727722883,0.0
1548122087775553941,0.0
1548122087823868036,0.0
1548122087871697902,0.0
1548122087919794082,0.0
1548122087967526912,0.0
1548122088015791893,0.0
1548122088063649892,0.0
1548122088112785100,0.0
1548122088160712957,0.0
1548122088208724975,0.00999999977648
1548122088256747961,1.40999996662
1548122088304738998,0.629999995232
1548122088352685928,0.170000001788
1548122088400826930,0.15000000596
1548122088448719024,1.85000002384
1548122088496695995,0.379999995232
1548122088592602014,0.97000002861
1548122088640655994,0.870000004768
1548122088688648939,0.629999995232
1548122088736566066,0.610000014305
1548122088784622907,0.569999992847
1548122088832665920,0.550000011921
1548122088880826950,0.560000002384
1548122088929677009,0.550000011921
1548122088977783918,0.540000021458
1548122089025799036,0.540000021458
1548122089073822021,0.52999997139
1548122089121505975,0.52999997139
1548122089169812917,0.519999980927
1548122089217781066,0.509999990463
1548122089265785932,0.550000011921
1548122089313750028,0.600000023842
1548122089361846923,0.670000016689
1548122089409725904,0.730000019073
1548122089457834005,0.75
1548122089505366086,0.77999997139
1548122089553985118,0.790000021458
1548122089601742029,0.800000011921
1548122089649852037,0.800000011921
1548122089697763919,0.800000011921
1548122089745728969,0.790000021458
1548122089842797994,0.800000011921
1548122089890450000,0.800000011921
1548122089938787937,0.800000011921
1548122089986638069,0.800000011921
1548122090034935951,0.790000021458
1548122090082755088,0.800000011921
1548122090130656003,0.810000002384
1548122090178719997,0.810000002384
1548122090226654052,0.810000002384
1548122090274663925,0.810000002384
1548122090322695970,0.810000002384
1548122090370644092,0.829999983311
1548122090418773889,0.819999992847
1548122090466572999,0.829999983311
1548122090514693975,0.829999983311
1548122090562691926,0.819999992847
1548122090610666036,0.829999983311
1548122090658636093,0.839999973774
1548122090706790924,0.839999973774
1548122090754697084,0.839999973774
1548122090802799940,0.839999973774
1548122090851664066,0.829999983311
1548122090899677991,0.839999973774
1548122090947658061,0.839999973774
1548122091043664932,0.839999973774
1548122091091552019,0.839999973774
1548122091139853000,0.839999973774
1548122091187545061,0.839999973774
1548122091235702991,0.850000023842
1548122091283556938,0.850000023842
1548122091331669092,0.850000023842
1548122091379570007,0.850000023842
1548122091427781105,0.839999973774
1548122091475616931,0.860000014305
1548122091523786067,0.850000023842
1548122091571686983,0.850000023842
1548122091619678020,0.850000023842
1548122091667512893,0.850000023842
1548122091715795993,0.850000023842
1548122091764661073,0.860000014305
1548122091812787055,0.860000014305
1548122091860661983,0.860000014305
1548122091908749103,0.860000014305
1548122091956538915,0.850000023842
1548122092004466056,0.860000014305
1548122092052650928,0.860000014305
1548122092100651025,0.860000014305
1548122092148500919,0.860000014305
1548122092196635961,0.860000014305
1548122092292614936,0.860000014305
1548122092340651988,0.860000014305
1548122092388644933,0.860000014305
1548122092436434984,0.860000014305
1548122092484561920,0.850000023842
1548122092532562017,0.860000014305
1548122092580713033,0.860000014305
1548122092628711938,0.860000014305
1548122092677521944,0.860000014305
1548122092725713014,0.860000014305
1548122092773729085,0.850000023842
1548122092821382999,0.860000014305
1548122092869719982,0.860000014305
1548122092917689085,0.860000014305
1548122092965800046,0.860000014305
1548122093013629913,0.860000014305
1548122093061729907,0.860000014305
1548122093109733104,0.870000004768
1548122093157774925,0.860000014305
1548122093205569982,0.870000004768
1548122093253762960,0.860000014305
1548122093301585912,0.860000014305
1548122093349821090,0.870000004768
1548122093397761106,0.870000004768
1548122093445878982,0.860000014305
1548122093541863918,0.850000023842
1548122093590461015,0.870000004768
1548122093638786077,0.870000004768
1548122093686628103,0.870000004768
1548122093734714031,0.860000014305
1548122093782743930,0.870000004768
1548122093830465078,0.870000004768
1548122093878659009,0.870000004768
1548122093926840066,0.879999995232
1548122093974699974,0.870000004768
1548122094022607088,0.879999995232
1548122094070727109,0.870000004768
1548122094118680953,0.870000004768
1548122094166462898,0.879999995232
1548122094214636087,0.879999995232
1548122094262763977,0.879999995232
1548122094310664892,0.870000004768
1548122094358733892,0.879999995232
1548122094406696081,0.879999995232
1548122094454588890,0.879999995232
1548122094502731084,0.879999995232
1548122094551470041,0.879999995232
1548122094599529981,0.879999995232
1548122094647526979,0.879999995232
1548122094743751049,0.889999985695
1548122094791665077,0.889999985695
1548122094839821100,0.889999985695
1548122094887738943,0.879999995232
1548122094935710906,0.870000004768
1548122094983841896,0.769999980927
1548122095031754016,0.819999992847
1548122095079696893,0.800000011921
1548122095127824068,0.819999992847
1548122095175704956,0.790000021458
1548122095223557949,0.77999997139
1548122095270920038,0.769999980927
1548122095319659948,0.75
1548122095367516994,0.72000002861
1548122095415671110,0.709999978542
1548122095463685035,0.689999997616
1548122095511634111,0.670000016689
1548122095559674024,0.660000026226
1548122095607778072,0.639999985695
1548122095655723094,0.660000026226
1548122095703759908,2.45000004768
1548122095751467943,9.34000015259
1548122095799757957,9.31000041962
1548122095847673892,9.35999965668
1548122095895740985,9.34000015259
1548122095992662906,9.35999965668
1548122096040719032,9.32999992371
1548122096088583946,9.35999965668
1548122096136456966,8.92000007629
1548122096184695959,0.0
1548122096232701063,0.0
1548122096280685901,0.0
1548122096328751087,0.0
1548122096376791000,0.0
1548122096424664020,0.0
1548122096472815990,0.0
1548122096520739078,0.0
1548122096569614887,0.0
1548122096617738008,0.0
1548122096665848016,0.0
1548122096713795900,0.0
1548122096761795997,0.0
1548122096809690952,0.0
1548122096857664108,0.0
1548122096905798912,0.0
1548122096953792095,0.0
1548122097001637935,0.0
1548122097049813985,0.0
1548122097097567081,0.0
1548122097193725109,0.0
1548122097241365909,0.0
1548122097289640903,0.0
1548122097337611913,0.0
1548122097385762929,0.0
1548122097433526992,0.0
1548122097482629060,0.0
1548122097530495882,0.0
1548122097578659057,0.0
1548122097626398086,0.0
1548122097674679994,0.0
1548122097722446918,0.0
1548122097770662069,0.0
1548122097818691015,0.0
1548122097866744995,0.0
1548122097914700031,0.0
1548122097962776899,0.0
1548122098010718107,0.0
1548122098058701038,0.0
1548122098106748104,0.0
1548122098154692888,0.0
1548122098203665971,0.0
1548122098251688957,0.0
1548122098299671888,0.0
1548122098347692966,0.0
1548122098443720102,0.0
1548122098491724014,0.0
1548122098539793968,0.00999999977648
1548122098587553024,0.280000001192
1548122098635560989,0.360000014305
1548122098683542013,0.699999988079
1548122098731750011,1.35000002384
1548122098779758930,1.98000001907
1548122098827796936,2.55999994278
1548122098875746965,2.25
1548122098923779964,1.50999999046
1548122098971705913,1.46000003815
1548122099019815921,1.27999997139
1548122099068481922,1.28999996185
1548122099116707086,1.23000001907
1548122099164691925,1.24000000954
1548122099212605953,1.16999995708
1548122099260521888,1.20000004768
1548122099308609008,1.12999999523
1548122099356606006,1.13999998569
1548122099404606103,1.08000004292
1548122099452306032,1.05999994278
1548122099500674009,1.02999997139
1548122099548607110,0.980000019073
1548122099596709966,1.0
1548122099692651033,0.939999997616
1548122099740542888,0.889999985695
1548122099788712024,0.839999973774
1548122099836549997,0.810000002384
1548122099884569883,0.870000004768
1548122099932476043,0.75
1548122099980695009,0.699999988079
1548122100029695034,0.810000002384
1548122100077744960,0.689999997616
1548122100125654935,0.660000026226
1548122100173748970,0.670000016689
1548122100221704006,0.680000007153
1548122100269445896,0.689999997616
1548122100317585945,0.639999985695
1548122100365617036,0.639999985695
1548122100413640022,0.660000026226
1548122100461627006,0.670000016689
1548122100509521961,0.629999995232
1548122100557609081,0.639999985695
1548122100605424880,0.670000016689
1548122100653740882,0.670000016689
1548122100701767921,0.670000016689
1548122100749824047,0.660000026226
1548122100797615051,0.689999997616
1548122100893853902,0.699999988079
1548122100941787958,0.699999988079
1548122100989834070,0.709999978542
1548122101037678956,0.689999997616
1548122101086678028,0.709999978542
1548122101134749889,0.709999978542
1548122101182507038,0.709999978542
1548122101230530023,0.709999978542
1548122101278752088,0.72000002861
1548122101326546907,0.709999978542
1548122101374629974,0.72000002861
1548122101422521114,0.709999978542
1548122101470695018,0.709999978542
1548122101518503904,0.72000002861
1548122101566718101,0.72000002861
1548122101614617109,0.730000019073
1548122101662415981,0.730000019073
1548122101710508108,0.730000019073
1548122101758711099,0.730000019073
1548122101806508064,0.740000009537
1548122101854741096,0.740000009537
1548122101902539968,0.740000009537
1548122101950643062,0.75
1548122101998459100,0.759999990463
1548122102047564983,0.75
1548122102143578052,0.75
1548122102191673994,0.75
1548122102239598989,0.759999990463
1548122102287571907,0.759999990463
1548122102335616111,0.759999990463
1548122102383476018,0.759999990463
1548122102431493043,0.769999980927
1548122102479628086,0.769999980927
1548122102527605056,0.769999980927
1548122102575448989,0.77999997139
1548122102623658895,0.769999980927
1548122102671549081,0.77999997139
1548122102719630002,0.77999997139
1548122102767262935,0.77999997139
1548122102815543889,0.77999997139
1548122102863349914,0.77999997139
1548122102911600112,0.77999997139
1548122102959537029,0.77999997139
1548122103007723093,0.800000011921
1548122103056587934,0.77999997139
1548122103104734897,0.790000021458
1548122103152548074,0.800000011921
1548122103200567007,0.800000011921
1548122103248533964,0.800000011921
1548122103296513080,0.800000011921
1548122103392628908,0.800000011921
1548122103440524101,0.810000002384
1548122103488724946,0.810000002384
1548122103536575078,0.810000002384
1548122103584595918,0.819999992847
1548122103632765054,0.810000002384
1548122103680804014,0.810000002384
1548122103728619098,0.810000002384
1548122103776767969,0.819999992847
1548122103824556112,0.819999992847
1548122103872644901,0.829999983311
1548122103920547008,0.829999983311
1548122103969757080,0.819999992847
1548122104017788887,0.819999992847
1548122104065762042,0.829999983311
1548122104113673925,0.829999983311
1548122104161431074,0.819999992847
1548122104209456920,0.839999973774
1548122104257723093,0.819999992847
1548122104305505990,0.839999973774
1548122104353704929,0.839999973774
1548122104401631116,0.850000023842
1548122104449812889,0.850000023842
1548122104497670888,0.839999973774
1548122104593806028,0.839999973774
1548122104641655921,0.850000023842
1548122104689776897,0.839999973774
1548122104737777948,0.850000023842
1548122104785610914,0.839999973774
1548122104833708047,0.850000023842
1548122104882741928,0.870000004768
1548122104930376052,0.870000004768
1548122104978638887,0.879999995232
1548122105026595115,0.889999985695
1548122105074563026,0.910000026226
1548122105122787952,0.939999997616
1548122105170519113,0.97000002861
1548122105218519926,0.980000019073
1548122105266722917,1.0
1548122105314552068,1.00999999046
1548122105362663984,1.02999997139
1548122105410264015,1.04999995232
1548122105457690000,1.05999994278
1548122105505934000,1.07000005245
1548122105554610013,1.09000003338
1548122105602037906,1.10000002384
1548122105650248050,1.11000001431
1548122105698422908,1.12000000477
1548122105746726036,1.12000000477
1548122105843730926,1.14999997616
1548122105891679048,1.15999996662
1548122105939733028,1.15999996662
1548122105987528085,1.17999994755
1548122106035748958,1.17999994755
1548122106083300113,1.19000005722
1548122106131437063,1.20000004768
1548122106179389953,1.21000003815
1548122106227497100,1.21000003815
1548122106275067090,1.11000001431
1548122106323591947,1.05999994278
1548122106371548891,1.19000005722
1548122106419593095,1.12999999523
1548122106467566013,1.11000001431
1548122106515681982,1.10000002384
1548122106563435077,1.07000005245
1548122106611598014,1.05999994278
1548122106659667015,1.02999997139
1548122106707726001,1.00999999046
1548122106755484104,0.97000002861
1548122106803615093,0.980000019073
1548122106852602958,0.939999997616
1548122106900665998,0.930000007153
1548122106948509931,0.889999985695
1548122106996748924,0.879999995232
1548122107092313051,0.839999973774
1548122107140486001,0.810000002384
1548122107188498973,0.800000011921
1548122107236480951,0.769999980927
1548122107284547090,0.75
1548122107332732915,0.75
1548122107380758047,0.730000019073
1548122107428553104,0.699999988079
1548122107476691961,0.689999997616
1548122107524410009,0.689999997616
1548122107572626113,0.620000004768
1548122107620724916,0.610000014305
1548122107668538093,0.639999985695
1548122107716389894,0.600000023842
1548122107764699935,0.540000021458
1548122107812601089,0.540000021458
1548122107860532999,0.550000011921
1548122107909255027,0.52999997139
1548122107957601070,0.509999990463
1548122108005692958,0.5
1548122108053733110,0.469999998808
1548122108101643085,0.449999988079
1548122108149746894,0.439999997616
1548122108197307109,0.439999997616
1548122108293802022,0.409999996424
1548122108341598987,0.389999985695
1548122108389559030,0.379999995232
1548122108437813997,0.360000014305
1548122108485757112,0.34999999404
1548122108533677101,0.330000013113
1548122108581753015,0.340000003576
1548122108629319906,0.460000008345
1548122108677680015,0.300000011921
1548122108726655006,0.280000001192
1548122108774909019,0.259999990463
1548122108822809934,0.270000010729
1548122108870690107,0.25
1548122108918482065,0.230000004172
1548122108966654062,0.219999998808
1548122109014403104,0.20000000298
1548122109062697887,0.189999997616
1548122109110696077,0.180000007153
1548122109158653020,0.170000001788
1548122109206468105,0.159999996424
1548122109254693984,0.0
1548122109302608966,0.140000000596
1548122109350718021,0.119999997318
1548122109398459911,0.0
1548122109446659088,0.10000000149
1548122109542597055,0.0
1548122109590708017,0.0900000035763
1548122109638663053,0.0
1548122109687526941,0.0
1548122109735635995,0.0
1548122109783499002,0.0
1548122109831561088,0.0
1548122109879492044,0.0
1548122109927634954,0.0
1548122109975508928,0.0
1548122110023699998,0.0
1548122110071626901,0.0
1548122110119721889,0.0
1548122110167437076,0.0
1548122110215595960,0.0
1548122110263664960,0.0
1548122110311707973,0.0
1548122110359627962,0.0
1548122110407553911,0.0
1548122110455478906,0.0
1548122110503456115,0.0
1548122110551551103,0.0
1548122110600641012,0.0
1548122110648857116,0.0
1548122110696698904,0.0
1548122110792805910,0.0
1548122110840502023,0.0
1548122110888696908,0.0
1548122110936717033,0.0
1548122110984617948,0.0
1548122111032671928,0.0
1548122111080763101,0.0
1548122111128604888,0.0
1548122111176664113,0.0
1548122111224387884,0.0
1548122111272665023,0.0
1548122111320619106,0.0
1548122111368776082,0.0
1548122111416620016,0.0
1548122111464639902,0.0
1548122111512623071,0.0
1548122111561697006,0.0
1548122111609329938,0.0
1548122111657664060,0.0
1548122111705545902,0.0
1548122111753824949,0.0
1548122111801671981,0.0
1548122111849787950,0.0
1548122111897586107,0.0
1548122111993822097,0.0
1548122112041758060,0.0
1548122112089679956,0.0
1548122112137723922,0.0
1548122112185602903,0.0
1548122112233707904,0.0
1548122112281738042,0.0
1548122112329520940,0.0
1548122112377715110,0.0
1548122112425688982,0.0
1548122112474633932,0.0
1548122112522638082,0.0
1548122112570715904,0.0
1548122112618581056,0.0
1548122112666681051,0.0
1548122112714349031,0.0
1548122112762624025,0.0
1548122112810683965,0.0
1548122112858757972,0.0
1548122112906533002,0.0
1548122112954298019,0.0
1548122113002556085,0.0
1548122113050605058,0.0
1548122113098792076,0.0
1548122113146460056,0.0
1548122113242599964,0.0
1548122113290601015,0.0
1548122113338773965,0.0
1548122113386507987,0.0
1548122113435653924,0.0
1548122113483894109,0.0
1548122113531495094,0.0
1548122113579722881,0.0
1548122113627727985,0.0
1548122113675669908,0.0
1548122113723660945,0.0
1548122113771688938,0.0
1548122113819706916,0.0
1548122113867657899,0.0
1548122113915757894,0.0
1548122113963660001,0.0
1548122114011677026,0.0
1548122114059665918,0.0
1548122114107678890,0.0
1548122114155420064,0.0
1548122114203627109,0.0
1548122114251590013,0.0
1548122114299674987,0.0
1548122114348536968,0.0
1548122114396511077,0.0
1548122114492688894,0.0
1548122114540436029,0.0
1548122114588628053,0.0
1548122114636641025,0.0
1548122114684782981,0.0
1548122114732511043,0.0
1548122114780767917,0.0
1548122114828609943,0.0
1548122114876662969,0.0
1548122114924559116,0.0
1548122114972584962,0.0
1548122115020416021,0.0
1548122115068777084,0.0
1548122115116681098,0.0
1548122115164788961,0.0
1548122115212626934,0.0
1548122115260534048,0.0
1548122115309392929,0.0
1548122115357757091,0.0
1548122115405419111,0.0
1548122115453767061,0.0
1548122115501660108,0.0
1548122115549700975,0.0
1548122115597441911,0.0
1548122115693746089,0.0
1548122115741631984,0.0
1548122115789745092,0.0
1548122115837668895,0.0
1548122115885626077,0.0
1548122115933680057,0.0
1548122115981671094,0.0
1548122116029439926,0.0
1548122116077771902,0.0
1548122116125406026,0.0
1548122116173785924,0.0
1548122116221781969,0.0
1548122116270801067,0.0
1548122116318579912,0.0
1548122116366792917,0.0
1548122116414575099,0.0
1548122116462688922,0.0
1548122116510509967,0.0
1548122116558686971,0.0
1548122116606564998,0.0
1548122116654648065,0.0
1548122116702652931,0.0
1548122116750600099,0.0
1548122116798646926,0.0
1548122116846594095,0.0
1548122116942642927,0.0
1548122116990525960,0.0
1548122117038572072,0.0
1548122117086551904,0.0
1548122117134721994,0.0
1548122117183590888,0.0
1548122117231528997,0.0
1548122117279702901,0.0
1548122117327719926,0.0
1548122117375644922,0.0
1548122117423727035,0.0
1548122117471430063,0.0
1548122117519702911,0.0
1548122117567466020,0.0
1548122117615549087,0.0
1548122117663480043,0.0
1548122117711620092,0.0
1548122117759588956,0.0
1548122117807724952,0.0
1548122117855364084,0.0
1548122117903690099,0.0
1548122117951534986,0.0
1548122117999602079,0.0
1548122118047600984,0.0
1548122118095614910,0.0
1548122118192713022,0.0
1548122118240555047,0.0
1548122118288707017,0.0
1548122118336203098,0.0
1548122118384248971,0.0
1548122118431811094,0.0
1548122118479722976,0.0
1548122118527729988,0.0
1548122118575683116,0.0
1548122118623894929,0.0
1548122118671708106,0.0
1548122118719523906,0.0
1548122118767983913,0.0
1548122118815901041,0.0
1548122118864622116,0.0
1548122118912400960,0.0
1548122118960666894,0.0
1548122119008435964,0.0
1548122119057681083,0.0
1548122119105694055,0.0
1548122119153641939,0.0
1548122119201654911,0.0
1548122119248893976,0.0
1548122119296922922,0.0
1548122119393646001,0.0
1548122119441513061,0.0
1548122119489852905,0.0
1548122119537626981,0.0
1548122119585664033,0.0
1548122119633316040,0.0
1548122119681674957,0.0
1548122119729695081,0.0
1548122119776945114,0.0
1548122119825614929,0.0
1548122119873728036,0.0
1548122119921503067,0.0
1548122119969651937,0.0
1548122120018367052,0.0
1548122120066603899,0.0
1548122120114428997,0.0
1548122120162520885,0.0
1548122120210635900,0.0
1548122120258636951,0.0
1548122120306400060,0.0
1548122120354444026,0.0
1548122120402681112,0.0
1548122120450432062,0.0
1548122120498423099,0.0
1548122120546519994,0.0
1548122120642461061,0.0
1548122120690448999,0.0
1548122120738537073,0.0
1548122120787103891,0.0
1548122120834604024,0.0
1548122120882668018,0.0
1548122120931581020,0.0
1548122120979532003,0.0
1548122121027571916,0.0
1548122121075578927,0.0
1548122121123574972,0.0
1548122121172139883,0.0
1548122121219594001,0.0
1548122121267608880,0.0
1548122121315663099,0.0
1548122121363404035,0.0
1548122121411607980,0.0
1548122121459518909,0.0
1548122121507584095,0.0
1548122121555425882,0.0
1548122121603600025,0.0
1548122121651439905,0.0
1548122121699575901,0.0
1548122121747612953,0.0
1548122121795548915,0.0
1548122121892640113,0.0
1548122121940445899,0.0
1548122121988490104,0.0
1548122122036482095,0.0
1548122122084490060,0.0
1548122122132565021,0.0
1548122122180425882,0.0
1548122122228384971,0.0
1548122122276627063,0.0
1548122122324461936,0.0
1548122122372520923,0.0
1548122122420653104,0.0
1548122122468703985,0.0
1548122122516483068,0.0
1548122122564620018,0.0
1548122122612728118,0.0
1548122122660522937,0.0
1548122122708637952,0.0
1548122122756541967,0.0
1548122122805615901,0.0
1548122122853599071,0.0
1548122122901447057,0.0
1548122122949579954,0.0
1548122122997854948,0.0
1548122123093688964,0.0
1548122123141316890,0.0
1548122123189338922,0.0
1548122123237603902,0.0
1548122123285373926,0.0
1548122123333352088,0.0
1548122123381649971,0.0
1548122123429408073,0.0
1548122123477667093,0.0
1548122123525649070,0.0
1548122123573430061,0.0
1548122123621550083,0.0
1548122123669548034,0.0
1548122123717900037,0.0
1548122123766535997,0.0
1548122123814497947,0.0
1548122123862514972,0.0
1548122123910581111,0.0
1548122123958426952,0.0
1548122124006355047,0.0
1548122124054651021,0.0
1548122124103037118,0.0
1548122124150540113,0.0
1548122124198623895,0.0
1548122124246221065,0.0
1548122124342737913,0.0
1548122124390470027,0.0
1548122124438641071,0.0
1548122124486898899,0.0
1548122124534544944,0.0
1548122124582566022,0.0
1548122124630573987,0.0
1548122124679590940,0.0
1548122124727519035,0.0
1548122124775398969,0.0
1548122124823584079,0.0
1548122124871817111,0.0
1548122124919534921,0.0
1548122124967407941,0.0
1548122125015762090,0.0
1548122125063438892,0.0
1548122125111572027,0.0
1548122125159276008,0.0
1548122125207545995,0.0
1548122125255393028,0.0
1548122125303457021,0.0
1548122125351381063,0.0
1548122125399621963,0.0
1548122125447423934,0.0
1548122125495518922,0.0
1548122125591722965,0.0
1548122125640486955,0.0
1548122125688589096,0.0
1548122125736421108,0.0
1548122125784574985,0.0
1548122125832544088,0.0
1548122125880569934,0.0
1548122125928560972,0.0
1548122125976593017,0.0
1548122126024481058,0.0
1548122126072448015,0.0
1548122126120421886,0.0
1548122126168565034,0.0
1548122126216530084,0.0
1548122126264472007,0.0
1548122126313146114,0.0
1548122126360665082,0.0
1548122126408545017,0.0
1548122126456675052,0.0
1548122126504638910,0.0
1548122126553708076,0.0
1548122126601454973,0.0
1548122126649600028,0.0
1548122126698221921,0.0
1548122126793725967,0.0
1548122126841609954,0.0
1548122126889650106,0.0
1548122126937633991,0.0
1548122126985548019,0.0
